COD_TAB;REST_CLAVE;MEMO_FIJO;MEMO_FIJ1,C,6
T03;42102228;LITERATURA ALEMANA;
T03;42102229;PENSAMIENTO LATINOAMERICANO;
T03;42102230;SEMINARIO DE TRABAJO FINAL;
T03;42202241;EXAMEN HABILITACION;
T03;42102238;LITERATURA ITALIANA;
T03;42102243;LITERATURA ESPAÑOLA II;
T02;42803;PROFESORADO EN LETRAS MODERNAS;
T03;42803200;INTRODUCCION A LOS ESTUDIOS UNIVERSITARIOS;
T03;42803201;INTRODUCCION A LA LITERATURA;
T03;42803202;TEORIA LITERARIA;
T03;42803203;LINGUISTICA I;
T03;42803205;TEORIA Y METODOLOGIA LITERARIA I;
T03;42803206;GRAMATICA I;
T03;42803204;LITERATURA ESPAÑOLA I;
T03;42803222;SISTEMA EDUCATIVO E INSTITUCIONES ESCOLARES;
T03;42803207;LITERATURA CLASICA GRIEGA Y LATINA;
T03;42803208;LITERATURA DE HABLA FRANCESA;
T03;42803210;GRAMATICA II;
T03;42803231;MODULO:SUJETO DEL APRENDIZAJE;
T03;42803212;LINGUISTICA II;
T03;42803211;LITERATURA LATINOAMERICANA I;
T03;42803213;SEMIOTICA;
T03;42803223;MODULO CURRICULUM Y ENSEÑANZA;
T03;42803215; LITERATURA ARGENTINA I;
T03;42803216;TEORIAS DE LOS DISCURSOS SOCIALES;
T03;42803217;SEMINARIO VARIACION LINGUISTICA;
T03;42803232;SEMINARIO ENSEÑANZA DE LA LENGUA I;
T03;42803219;LITERATURA ARGENTINA II;
T03;42803220;LITERATURA LATINOAMERICANA II;
T03;42803233;HISTORIA DE LA LENGUA;
T03;42803234;SEMINARIO ENSEÑANZA DE LA LENGUA II:COMPRENSION L;
T03;42803235;ENSEÑANZA DE LA LITERATURA;
T03;42803236;SEMINARIO INVESTIGACION EDUCATIVA;
T03;42803209;SEMINARIO DE TRADUCCION;
T03;42803221;SOCIOLOGIA DEL DISCURSO;
T03;42803224;TALLER DE PRACTICA DOCENTE Y RESIDENCIA I;
T03;42803237;SEMINARIO DE PRODUCCION TEXTUAL;
T03;42803226;LITERATURA INGLE;
T03;42803238;LITERATURA ITALIAN;
T03;42803228;LITERATURA ALEMAN;
T03;42803239;SEMINARIO TECNOLOGIA EDUCATIV;
T03;42803240;TALLER DE PRACTICA DOCENTE Y RESIDENCIA II;
T03;44193489;PSICOLOGIA Y DERECHOS HUMANOS;
T03;44193490;PSICOLOGIA DE LAS MASAS Y MEDIOS DE COMUNICACION;
T03;40186469;SEM. ECONOMIA POLITICA LAS PASIONES Y LOS INTE;
T03;48200097;METODOS CUANTITATIVOS;
T03;42186477;SEMINARIO LITERATURA GRIEGA;
T03;42202102;CURSO DE NIVELA;
T03;42803102;CURSO DE NIVELACION;
T03;44893420;SEMINARIO ESTANCIAS JESUITIC;
T03;44893422;SEM.DE ECONOMIA POLITICA:LAS PASIONES Y SUS INT.;
T03;45186518;ESTADISTICA Y SISTEMAS DE INFORMACION EDUCATIVA I;
T03;44893156;HISTORIA DE LA CULTURA CONTEMPORANEA;
T03;44893429;HISTORIA DE LA CULTURA CONTEMP. II (1918-1999) OP;
T03;44193491;METODOS Y TECNICAS EN ARQUEOLOGIA;
T03;44193492;SEM.LA APLICACION DE LA JUSTICIA EN CBA.FIN XVIII;
T03;44193493;SEM.:EL CONTROL SOCIAL EN LA ANTIGUEDAD;
T03;44193494; SEM:HIST.AGRARIA.TIERRA TRABAJO Y PROD.1800-70;
T03;44193495;SEM:BURGUESIA Y GOLPES DE ESTADO:ARG,BRAS,CHILE;
T03;44193496;SEM:INTERPRET.DE LA POLIT.ARGENTINA Y SU CRISIS;
T03;44193497;CURS:LAS PROV.UNIDAS (SIGLO XVI-XVII);
T03;44193498;CURS.:INTROD.A LA HIST.Y CULT.DEL ASIA CENTRAL;
T03;42186150;SEMINARIO DE TRADUCCION DE ITALIANO;
T03;44193499;SEM: LA APLIC. DE LA JUST. EN CBA.FIN SIGLO XVIII;
T02;45103;LICENCIATURA EN CIENCIAS DE LA INFORMACION;
T03;45103102;CURSO DE NIVELACION;
T03;45103500;PEDAGOGIA;
T03;45103501;PROBLEMATICA FILOSOFICAS Y EDUCACION;
T03;45103502;HISTORIA DE LA EDUCACION ARGENTINA;
T03;45103503;TEORIA PSICOLOGICA DEL SUJETO;
T03;45103504;TEORIAS DEL CRECIMIENTO Y DEL DESARROLLO;
T03;45103505;TEORIAS DEL APRENDIZAJ;
T03;45103506;SOCIOLOGIA DE LA EDUCACION;
T03;45103507;ANTROPOLOGIA SOCIAL Y EDUCACION;
T03;45103508;DIDACTICA GENERAL;
T03;45103509;POLITICA EDUCACIONAL Y LEGISLACION ESCOLAR;
T03;45103510;HISTORIA SOCIAL DE LA EDUCACION;
T03;45103511;CORRIENTES PEDAGOGICAS CONTEMPORANEAS;
T03;45103512;EPISTEMOLOGIA DE LAS CIENCIAS SOCIALES;
T03;45103513;METODOLOGIA DE LA INVESTIGACION EDUCATIVA;
T03;45103514;ESTADISTICA Y SISTEMA DE INFORMACION EDUCATIVA;
T03;45103515;ORGANIZACION Y ADMINISTRACION EDUCACIONAL;
T03;45103516;DIDACTICAS ESPECIFICAS;
T03;45103517;ANALISIS INSTITUCIONAL DE LA EDUCACION;
T03;45103518;TECNOLOGIA EDUCATIVA;
T03;45103519;PLANEAMIENTO DE LA EDUCACION;
T03;45103520;TRABAJO FINAL/PRACTICA DE LA INVESTIGACION;
T03;45103521;PRACTICA PROFESIONAL SUPERVISADA;
T03;45103522;DISEÑO Y DESARROLLO DEL CURRICULUM;
T03;45103523;PROBLEMATICA EDUCATIVA DE JOVENES Y ADULTO;
T03;45103524;PSICOPEDAGOGIA;
T03;45103525;PROBLEMATICAS Y ENFOQUES DE LA INVESTIG. EDUCATIV;
T03;45103526;EVALUACION EDUCATIVA;
T03;45103527;EDUCACION ESPECIAL;
T03;45103528;PROCESOS COMUNITARIOS E INTERVENCIONES PEDAGOGICA;
T03;45103529;FORMACION CONTINUO DE DOCENTES;
T03;45103530;TECNICAS DE EXPLORACION SPICOPEDAGOGICAS;
T03;45103531;CAPACITACION LABORAL;
T03;45103532;SISTEMAS EDUCATIVOS COMPARADOS;
T03;45103533;TECNICAS DE RECOLECCION/ANALISIS DE DATOS;
T03;45103534;FILOSOFIA DE LA EDUCACION;
T02;45803;PROFESORADO EN CIENCIAS DE LA EDUCACION;
T03;45103535;HISTORIA DE LA EDUCACION LATINOAMERICANA;
T03;45103536;SB PROBLEMATICA EDUCAT. ACTUALES DE LA ESC.PRIMAR;
T03;45103537;SB PROFESIONALIZACION DOCENTES Y DIRECTIVOS;
T03;45103538;SB QUE PUEDE APORTAR LA DIDACTICA DE LA MATEMATICA;
T03;45103540;TB PRACTICAS P/COMPRENDER, APRENDER, PROD. TEXTOS;
T03;45103541;SB ANALISIS SOCIOLOGICOS DEL SIST. EDUCATIVO ARG.;
T03;45103542;SB ANTECEDENTES TEORICOS Y PRES. EPIST. BOURDIEU;
T03;45103543;SP TEMAS Y PROBLEMAS NIVEL MEDIO SISTEMA EDUCATIV;
T03;45103544;TP ADOLESCENCIA: CONDUCTAS DE RIESGO Y RESILIENC.;
T03;45103545;TP PROBLEMATICAS INSTITUCIONALES EN EL CBU.;
T03;45103546;SP PRACTICA DE LA INVESTIGACION: PREP. DE UN PROY;
T03;45103547;SP ALFABETIZACION Y EDUCACION BASICA DE ADULTOS;
T03;45103548;SP EDUCACION A DISTANCIA;
T03;45103549;TP EVALUACION DEL SISTEMA EDUCATIVO;
T03;45103550;TP EL DESARROLLO DE LOS PROF. EN EL NIVEL MEDIO;
T03;45803102;CURSO DE NIVELACION;
T03;45803500;PEDAGOGIA;
T03;45803501;PROBLEMATICAS FILOSOFICAS Y EDUCACION;
T03;45803502;HISTORIA DE LA EDUCACION ARGENTINA;
T03;45803503;TEORIAS PSICOLOGICAS DEL SUJETO;
T03;45803504;TEORIAS DEL CRECIMIENTO Y DEL DESARROLLO;
T03;45803505;TEORIAS DEL APRENDIZAJE;
T03;45803506;SOCIOLOGIA DE LA EDUCACION;
T03;45803507;ANTROPOLOGIA SOCIAL Y EDUCACION;
T03;45803508;DIDACTICA GENERAL;
T03;45803509;POLITICA EDUCACIONAL Y LEGISLACION ESCOLAR;
T03;45803510;HISTORIA SOCIAL DE LA EDUCACION;
T03;45803511;CORRIENTES PEDAGOGICAS CONTEMPORANEAS;
